fichier;annee;pourcentage;contexte
5_cri_1975-1976-ordinaire1_057.txt;1975;25;l'Elysée au mois de décembre 1974, et dont l'objectif est de parvenir progressivement à inverser les proportions respectives de la section centrale et de la section locale du F. I . D. O. M. Elle a pour effet, cette année, de porter de 21 p . 100 à 25 p. 100 la part de la section locale dans la dotation globale et d'accroître ainsi les possibilités d'action et la part de respon- sabilité des élus locaux. Cela est d'ailleurs tout à fait normal et cet effc.-c sera poursuivi. Des crédits sont égal
5_cri_1975-1976-ordinaire1_058.txt;1975;83;es transports serait réalisée, est la solution la plus favorable au développement de nos échanges commerciaux et à l'épanouissement de notre industrie touristique. Les entreprises du bâtiment et des travaux publics, qui repré- sentent à elles seules 83 p. 100 du secteur secondaire, distri- bnent toujours plus de salaires à mesure que l'industrie et l'agriculture traditionnelles rejettent vers la ville les travail- leurs sans emploi . Plus sensibles aux chutes de conjoncture, elles subissent les
5_cri_1975-1976-ordinaire1_058.txt;1975;3.18;"istes et des démocrates sociaux.) M. le président . La parole est à M . Alain Vivien. M. Main Vivien . L'examen des crédits propres du secrétariat d'Etat pour les départements d'outre-mer montre une progres- sion très modique des moyens financiers : 3,18 p. 100 contre L. o. 100 environ pour le budget global de l'Etat ; 10 p. 100 si on roc tient pas compte de la dernière loi de finances recti- ficative. C'est dire que vos services, monsieur le secrétaire d'Etat, ne pourront guère agir par eux-mêm"
5_cri_1975-1976-ordinaire1_058.txt;1975;10;"Alain Vivien. M. Main Vivien . L'examen des crédits propres du secrétariat d'Etat pour les départements d'outre-mer montre une progres- sion très modique des moyens financiers : 3,18 p. 100 contre L. o. 100 environ pour le budget global de l'Etat ; 10 p. 100 si on roc tient pas compte de la dernière loi de finances recti- ficative. C'est dire que vos services, monsieur le secrétaire d'Etat, ne pourront guère agir par eux-mêmes et qu'il faut chercher ailleurs, dans les budgets des autres ministè"
5_cri_1975-1976-ordinaire1_058.txt;1975;44;"nstate-t-on en effet? D'abord une hausse vertigineuse des prix à tous les niveaux. Sait-on ici que le taux de fret des farines de blé en sac importées de métropole aux Antilles est passé de l'l0 francs la tonne à 244 francs, soit une augmentation de 44 p. 100 depuis le 1"" juillet 1975? Sait-on qu'en Guadeloupe et en Martinique les compagnies maritimes ont quadruplé en un an le prix de débarquement des marchandises importées de France? Quant à la hausse des salaires qui atteindrait 24 p . 100 par"
5_cri_1975-1976-ordinaire1_058.txt;1975;16.4;"- tage. J'appellerai, en revanche, votre attention sur les freins qu'il faut desserrer, sur les obstacles qu'il faut lever si vous voulez que votre action aboutisse. Le premier est la hausse du coût de la vie . Pour 1574, elle serait, selon vous, de 16,4 p. 100 à la Réunion. Calculé par l'I. N. S. E. E. ce pourcentage traduit très mal la réalité . Si l'on va au fond des choses, que constate-t-on, en effet? Dans le secteur de l'alimentation, les prix ont augmenté de 18 p. 100 ; mais le riz, alime"
5_cri_1975-1976-ordinaire1_058.txt;1975;18;", elle serait, selon vous, de 16,4 p. 100 à la Réunion. Calculé par l'I. N. S. E. E. ce pourcentage traduit très mal la réalité . Si l'on va au fond des choses, que constate-t-on, en effet? Dans le secteur de l'alimentation, les prix ont augmenté de 18 p. 100 ; mais le riz, aliment de base,' a augmenté de 84 p. 100, l'huile de 117 p . 100, le sucre — que nous produisons pourtant — de 20 p. 100 et la viande de 25 p. 100 . Par consé- quent, dire que le coût de la vie n'a augmenté que de 16,3 p . 1"
5_cri_1975-1976-ordinaire1_058.txt;1975;84;"alculé par l'I. N. S. E. E. ce pourcentage traduit très mal la réalité . Si l'on va au fond des choses, que constate-t-on, en effet? Dans le secteur de l'alimentation, les prix ont augmenté de 18 p. 100 ; mais le riz, aliment de base,' a augmenté de 84 p. 100, l'huile de 117 p . 100, le sucre — que nous produisons pourtant — de 20 p. 100 et la viande de 25 p. 100 . Par consé- quent, dire que le coût de la vie n'a augmenté que de 16,3 p . 100 n'est pas traduire exactement la réalité ! C'est pourq"
5_cri_1975-1976-ordinaire1_058.txt;1975;20;"va au fond des choses, que constate-t-on, en effet? Dans le secteur de l'alimentation, les prix ont augmenté de 18 p. 100 ; mais le riz, aliment de base,' a augmenté de 84 p. 100, l'huile de 117 p . 100, le sucre — que nous produisons pourtant — de 20 p. 100 et la viande de 25 p. 100 . Par consé- quent, dire que le coût de la vie n'a augmenté que de 16,3 p . 100 n'est pas traduire exactement la réalité ! C'est pourquoi il faut mettre rapidement un terme à cette évolution. Un des missi dominici"
5_cri_1975-1976-ordinaire1_058.txt;1975;25;"e constate-t-on, en effet? Dans le secteur de l'alimentation, les prix ont augmenté de 18 p. 100 ; mais le riz, aliment de base,' a augmenté de 84 p. 100, l'huile de 117 p . 100, le sucre — que nous produisons pourtant — de 20 p. 100 et la viande de 25 p. 100 . Par consé- quent, dire que le coût de la vie n'a augmenté que de 16,3 p . 100 n'est pas traduire exactement la réalité ! C'est pourquoi il faut mettre rapidement un terme à cette évolution. Un des missi dominici du ministère des finances"
5_cri_1975-1976-ordinaire1_058.txt;1975;53.6;par la hausse du coût de la vie. Ne me répondez pus, monsieur le secrétaire d'Etat, que ce n'est pas possible : il suffirait de le vouloir. Que dire du coût des transports et du fret ? En deux ans, ce dernier a augmenté, selon l'I . N. S. E. E., de 53,6 p. 100, alors qu'il entre pour 20 à 33 p. 100 dans le prix de revient des marchandises. Interrogez sur ce point votre collègue M . le secrétaire d'Etat aux transports. Il. nous a répondu qu'il avait chargé un comité d'étudier l'incidence du fret
5_cri_1975-1976-ordinaire1_058.txt;1975;33;épondez pus, monsieur le secrétaire d'Etat, que ce n'est pas possible : il suffirait de le vouloir. Que dire du coût des transports et du fret ? En deux ans, ce dernier a augmenté, selon l'I . N. S. E. E., de 53,6 p. 100, alors qu'il entre pour 20 à 33 p. 100 dans le prix de revient des marchandises. Interrogez sur ce point votre collègue M . le secrétaire d'Etat aux transports. Il. nous a répondu qu'il avait chargé un comité d'étudier l'incidence du fret sur l'économie de la Réunion. Mais je cr
5_cri_1975-1976-ordinaire1_058.txt;1975;42;VI' Plan avait prévu 47 400 demandes d'emploi aux Antilles. Pour plusieurs raisons, ce chiffre restait nettement en dessous de la réalité. Quoi qu'il en soit, le Gouvernement avait beaucoup pensé au tourisme pour résoudre cet angoissant problème. Or 42 p. 100 du coût des investissements hôteliers ont été prélevés sur le budget. Malgré cet apport, la déception est grande car le tourisme n'a satisfait aux demandes d'emploi que dans la pro- portion de 7 p. 100. Dans toutes les activités déjà exista
5_cri_1975-1976-ordinaire1_058.txt;1975;7;"isme pour résoudre cet angoissant problème. Or 42 p. 100 du coût des investissements hôteliers ont été prélevés sur le budget. Malgré cet apport, la déception est grande car le tourisme n'a satisfait aux demandes d'emploi que dans la pro- portion de 7 p. 100. Dans toutes les activités déjà existantes sont signalées des compressions d'emplois plus ou moins importantes. En revanche, aucune création n'est prévue ; les Antillais ne bénéficieront donc pas d'emplois nouveaux. Les prévisions de l'I. N."
5_cri_1975-1976-ordinaire1_058.txt;1975;5;s et territoires d'outre mer, lors de son dernier voyage aux Antilles, a beaucoup vanté les mesures sociales prises par le Gouvernement . Mais, dans le projet de budget, l'ensemble des avantages sociaux se traduit par un accroissement de dépenses de 5 p. 100 seulement par rapport au budget précédent. En valeur réelle, cet accroisse- ment représente, compte tenu de l'inflation, une régression de l'ordre de 15 p . 100. Les conditions d'existence sont de plus en plus précaires, dans les département
5_cri_1975-1976-ordinaire1_058.txt;1975;18;venu moyen par tête d'habitant est égal au tiers environ de celui que l'on connaît en France. En revanche. le coût de la vie est bien plus élevé que dans la métropole : à Pointe-à-Pitre et à Fort-de-France la différence, par rapport à Paris, dépasse 18 p. 100. Le S. M. I. C. vient d'être fixé à 1 092 francs par mois à la Guadeloupe quand il est de 1 233 francs en France. La disparité des situations en matière sociale joue un grand rôle dans la différence des deux situations. C'est ainsi que, pou
5_cri_1975-1976-ordinaire1_058.txt;1975;45;ière sociale joue un grand rôle dans la différence des deux situations. C'est ainsi que, pour les allocations familiales, le paramètre des quinze vingt- cinquièmes, appliqué à la parité globale, en réduit considérable- ment la portée . Par ailleurs, 45 p. 100 du montant des allocations familiales sont versés à un fonds d'action sociale obligatoire, ce qui sert à pallier les insuffisances du budget de l'Etat en matière d'équipements sociaux. C'est ainsi qu'en 1973 une famille métropolitaine a reç
5_cri_1975-1976-ordinaire1_058.txt;1975;0.18;"ais n'est pas la langue courante, ce qui porte un préjudice certain aux enfants, qui ne peuvent être scolarisés qu'à six ans. Je vous rappelle pour mémoire les taux de scolarisation enre- gistrés au cours de l'année 1974-1975 : enfants de deux ans : 0,18 p. 100 ; de trois ans : 12,22 p. 100 ; de quatre ans : 44,12 p . 100, et de cinq ans : 78,17 p. 100. A la rentrée du mois d'octobre 1975, 11080 enfants étaient scolarisés, alors que la population enfantine de deux à six ans est de 36 860. 11 fau"
5_cri_1975-1976-ordinaire1_058.txt;1975;12.22;"nte, ce qui porte un préjudice certain aux enfants, qui ne peuvent être scolarisés qu'à six ans. Je vous rappelle pour mémoire les taux de scolarisation enre- gistrés au cours de l'année 1974-1975 : enfants de deux ans : 0,18 p. 100 ; de trois ans : 12,22 p. 100 ; de quatre ans : 44,12 p . 100, et de cinq ans : 78,17 p. 100. A la rentrée du mois d'octobre 1975, 11080 enfants étaient scolarisés, alors que la population enfantine de deux à six ans est de 36 860. 11 faudrait donc tripler le nombre"
5_cri_1975-1976-ordinaire1_058.txt;1975;78.17;"ent être scolarisés qu'à six ans. Je vous rappelle pour mémoire les taux de scolarisation enre- gistrés au cours de l'année 1974-1975 : enfants de deux ans : 0,18 p. 100 ; de trois ans : 12,22 p. 100 ; de quatre ans : 44,12 p . 100, et de cinq ans : 78,17 p. 100. A la rentrée du mois d'octobre 1975, 11080 enfants étaient scolarisés, alors que la population enfantine de deux à six ans est de 36 860. 11 faudrait donc tripler le nombre actuel des écoles maternelles. L'application de la loi de réfor"
5_cri_1975-1976-ordinaire1_058.txt;1975;10;ans- ports. Bien sûr. comme il l'a dit, la solution la plus simple serait la continuité territoriale. Depuis un an, nous avons déjà pris des mesures importantes. D'abord. nous avons réussi à limiter l'augmentation des tarifs des transports aériens à 10 p. 100. Ensuite, nous avons modernisé les conditions de desserte des départements d'outre-mer. Cet effort était nécessaire . Il s'est achevé cette année à la Réuelen où l'aménagement de l'aérodrome permettra désormais aux Boeings 747 de se poser.
5_cri_1975-1976-ordinaire1_058.txt;1975;40;partements d'outre-mer sont sacrifiés. Vous devriez retourner dans ces départements où vous pourriez constater que, au contraire, ils sont très satisfaits de l'augmen- tation du prix de la canne à sucre cette année, puisque celui-ci est supérieur dé 40 p. 100 à celui de 1974. Votre remarque n'est donc pas justifiée. En ce qui concerne la départementalisation, vous m'avez semblé, monsieur Vivien, en contradiction, avec certains membres de votre groupe, et notamment avec M . Jalton. Celui-ci, en e
5_cri_1975-1976-ordinaire1_058.txt;1975;40;l'un des artisans de l'accélération de cette politique. Monsieur Cerneau, j'ai une bonne nouvelle à vous annoncer en ce qui concerne le financement de l'aide de l'Etat pour le sucre de la Réunion. Le prix du sucre à la Réunion a été, cette année, de 40 p. 100 supérieur à celui de l'an dernier. Ce résultat, d'autant plus remarquable que le prix du sucre a baissé dans le reste du monde, est dû pour partie à la volonté du Gouvernement d'aider au maintien de cette production, essentielle dans votre
